"행정구역","2025년07월_전체","2025년07월_남자","2025년07월_여자","2025년07월_65세이상전체","2025년07월_65세이상남자","2025년07월_65세이상여자"
"충청남도 부여군 석성면(4476044000)","2,584","1,380","1,204","1,120","514","606"
"충청남도 부여군 초촌면(4476045000)","1,905","984","921","1,023","468","555"
"충청남도 서천군 (4477000000)","47,605","23,635","23,970","20,609","8,984","11,625"
"충청남도 서천군 장항읍(4477025000)","10,571","5,342","5,229","3,651","1,568","2,083"
"충청남도 서천군 서천읍(4477025300)","12,542","6,129","6,413","3,855","1,672","2,183"
"충청남도 서천군 마서면(4477031000)","4,415","2,212","2,203","2,210","944","1,266"
"충청남도 서천군 화양면(4477032000)","2,045","1,006","1,039","1,232","547","685"
"충청남도 서천군 기산면(4477033000)","1,463","727","736","850","379","471"
"충청남도 서천군 한산면(4477034000)","2,265","1,070","1,195","1,261","523","738"
"충청남도 서천군 마산면(4477035000)","1,387","664","723","780","339","441"
"충청남도 서천군 시초면(4477036000)","1,149","568","581","669","301","368"
"충청남도 서천군 문산면(4477037000)","1,172","589","583","719","321","398"
"충청남도 서천군 판교면(4477038000)","1,887","933","954","1,106","507","599"
"충청남도 서천군 종천면(4477039000)","1,956","959","997","1,134","493","641"
"충청남도 서천군 비인면(4477040000)","2,790","1,393","1,397","1,431","629","802"
"충청남도 서천군 서면(4477041000)","3,963","2,043","1,920","1,711","761","950"
"충청남도 청양군 (4479000000)","29,212","14,950","14,262","12,281","5,540","6,741"
"충청남도 청양군 청양읍(4479025000)","9,890","5,067","4,823","2,862","1,294","1,568"
"충청남도 청양군 운곡면(4479031000)","1,965","994","971","1,023","466","557"
"충청남도 청양군 대치면(4479032000)","2,168","1,128","1,040","1,017","481","536"
"충청남도 청양군 정산면(4479033000)","3,333","1,717","1,616","1,351","608","743"
"충청남도 청양군 목면(4479034000)","1,421","742","679","651","303","348"
"충청남도 청양군 청남면(4479035000)","1,723","901","822","858","387","471"
"충청남도 청양군 장평면(4479036000)","2,175","1,113","1,062","1,144","517","627"
"충청남도 청양군 남양면(4479037000)","2,517","1,255","1,262","1,324","575","749"
"충청남도 청양군 화성면(4479038000)","1,983","1,009","974","1,048","475","573"
"충청남도 청양군 비봉면(4479039000)","2,037","1,024","1,013","1,003","434","569"
"충청남도 홍성군 (4480000000)","100,112","50,106","50,006","27,851","12,224","15,627"
"충청남도 홍성군 홍성읍(4480025000)","34,582","17,211","17,371","8,662","3,738","4,924"
"충청남도 홍성군 광천읍(4480025300)","7,282","3,528","3,754","3,603","1,518","2,085"
"충청남도 홍성군 홍북읍(4480025600)","35,800","18,035","17,765","3,882","1,749","2,133"
"충청남도 홍성군 금마면(4480032000)","3,194","1,637","1,557","1,604","724","880"
"충청남도 홍성군 홍동면(4480033000)","3,227","1,633","1,594","1,491","666","825"
"충청남도 홍성군 장곡면(4480034000)","2,702","1,310","1,392","1,488","625","863"
"충청남도 홍성군 은하면(4480035000)","1,991","1,047","944","1,172","545","627"
"충청남도 홍성군 결성면(4480036000)","1,913","938","975","1,110","494","616"
"충청남도 홍성군 서부면(4480037000)","2,935","1,450","1,485","1,549","690","859"
"충청남도 홍성군 갈산면(4480038000)","3,251","1,647","1,604","1,728","756","972"
"충청남도 홍성군 구항면(4480039000)","3,235","1,670","1,565","1,562","719","843"
"충청남도 예산군 (4481000000)","78,881","39,627","39,254","28,222","12,540","15,682"
"충청남도 예산군 예산읍(4481025000)","29,460","14,619","14,841","9,066","3,949","5,117"
"충청남도 예산군 삽교읍(4481025300)","18,344","9,154","9,190","3,716","1,656","2,060"
"충청남도 예산군 대술면(4481031000)","2,245","1,169","1,076","1,214","560","654"
"충청남도 예산군 신양면(4481032000)","2,816","1,444","1,372","1,481","677","804"
"충청남도 예산군 광시면(4481033000)","2,824","1,429","1,395","1,472","659","813"
"충청남도 예산군 대흥면(4481034000)","1,651","858","793","938","454","484"
"충청남도 예산군 응봉면(4481035000)","2,266","1,171","1,095","1,059","480","579"
"충청남도 예산군 덕산면(4481036000)","6,092","2,993","3,099","2,598","1,123","1,475"
"충청남도 예산군 봉산면(4481037000)","2,313","1,185","1,128","1,141","518","623"
"충청남도 예산군 고덕면(4481038000)","4,023","2,063","1,960","2,029","912","1,117"
"충청남도 예산군 신암면(4481039000)","3,097","1,593","1,504","1,638","713","925"
"충청남도 예산군 오가면(4481040000)","3,750","1,949","1,801","1,870","839","1,031"
"충청남도 태안군 (4482500000)","59,792","30,268","29,524","23,060","10,330","12,730"
"충청남도 태안군 태안읍(4482525000)","28,782","14,553","14,229","8,005","3,615","4,390"
"충청남도 태안군 안면읍(4482525300)","7,805","3,931","3,874","3,447","1,523","1,924"
"충청남도 태안군 고남면(4482531000)","2,212","1,079","1,133","1,105","472","633"
"충청남도 태안군 남면(4482532000)","4,199","2,161","2,038","1,936","865","1,071"
"충청남도 태안군 근흥면(4482533000)","5,320","2,743","2,577","2,644","1,202","1,442"
"충청남도 태안군 소원면(4482534000)","5,131","2,527","2,604","2,685","1,166","1,519"
"충청남도 태안군 원북면(4482535000)","4,206","2,165","2,041","2,094","965","1,129"
"충청남도 태안군 이원면(4482536000)","2,137","1,109","1,028","1,144","522","622"
"전북특별자치도  (5200000000)","1,729,337","861,705","867,632","450,432","196,848","253,584"
"전북특별자치도 전주시 (5211000000)","629,618","308,907","320,711","121,044","52,577","68,467"
"전북특별자치도 전주시 완산구 (5211100000)","318,533","154,303","164,230","66,104","28,532","37,572"
"전북특별자치도 전주시 완산구 중앙동(5211151000)","9,575","4,731","4,844","2,657","1,175","1,482"
"전북특별자치도 전주시 완산구 풍남동(5211153000)","3,445","1,688","1,757","1,477","612","865"
"전북특별자치도 전주시 완산구 노송동(5211160500)","10,091","4,931","5,160","3,375","1,423","1,952"
"전북특별자치도 전주시 완산구 완산동(5211163500)","4,737","2,292","2,445","1,609","663","946"
"전북특별자치도 전주시 완산구 동서학동(5211165000)","5,684","2,771","2,913","2,157","959","1,198"
"전북특별자치도 전주시 완산구 서서학동(5211166000)","7,742","3,738","4,004","2,738","1,151","1,587"
"전북특별자치도 전주시 완산구 중화산1동(5211167100)","13,320","6,263","7,057","3,244","1,404","1,840"
"전북특별자치도 전주시 완산구 중화산2동(5211167200)","18,631","9,325","9,306","2,709","1,261","1,448"
"전북특별자치도 전주시 완산구 서신동(5211168000)","38,226","18,562","19,664","6,089","2,639","3,450"
"전북특별자치도 전주시 완산구 평화1동(5211169100)","11,633","5,540","6,093","4,120","1,629","2,491"
"전북특별자치도 전주시 완산구 평화2동(5211169200)","42,459","20,312","22,147","8,940","3,875","5,065"
"전북특별자치도 전주시 완산구 삼천1동(5211170100)","10,907","5,332","5,575","2,650","1,197","1,453"
"전북특별자치도 전주시 완산구 삼천2동(5211170200)","12,042","5,728","6,314","3,251","1,455","1,796"
"전북특별자치도 전주시 완산구 삼천3동(5211170300)","20,309","9,716","10,593","4,451","1,917","2,534"
"전북특별자치도 전주시 완산구 효자1동(5211171100)","12,495","5,944","6,551","3,301","1,373","1,928"
"전북특별자치도 전주시 완산구 효자2동(5211171200)","8,909","4,246","4,663","2,420","1,030","1,390"
"전북특별자치도 전주시 완산구 효자3동(5211171300)","13,571","6,312","7,259","3,442","1,444","1,998"
"전북특별자치도 전주시 완산구 효자4동(5211171400)","38,658","18,811","19,847","4,676","2,072","2,604"
"전북특별자치도 전주시 완산구 효자5동(5211173000)","36,099","18,061","18,038","2,798","1,253","1,545"
"전북특별자치도 전주시 덕진구 (5211300000)","311,085","154,604","156,481","54,940","24,045","30,895"
"전북특별자치도 전주시 덕진구 진북동(5211352500)","12,151","5,835","6,316","4,358","1,795","2,563"
"전북특별자치도 전주시 덕진구 인후1동(5211354000)","16,940","8,152","8,788","3,901","1,670","2,231"
"전북특별자치도 전주시 덕진구 인후2동(5211355000)","9,989","4,906","5,083","3,184","1,400","1,784"
"전북특별자치도 전주시 덕진구 인후3동(5211356000)","29,494","14,535","14,959","4,777","2,012","2,765"
"전북특별자치도 전주시 덕진구 덕진동(5211357000)","20,433","10,420","10,013","3,315","1,416","1,899"
"전북특별자치도 전주시 덕진구 금암동(5211357500)","17,598","9,054","8,544","4,383","1,867","2,516"
"전북특별자치도 전주시 덕진구 팔복동(5211360000)","7,126","3,877","3,249","2,207","984","1,223"
"전북특별자치도 전주시 덕진구 우아1동(5211361100)","11,650","5,824","5,826","2,460","1,141","1,319"
"전북특별자치도 전주시 덕진구 우아2동(5211361200)","13,574","7,163","6,411","2,881","1,344","1,537"
"전북특별자치도 전주시 덕진구 호성동(5211362000)","18,232","8,658","9,574","4,140","1,778","2,362"
"전북특별자치도 전주시 덕진구 송천1동(5211364100)","63,941","31,622","32,319","6,182","2,753","3,429"
"전북특별자치도 전주시 덕진구 송천2동(5211364200)","26,201","12,801","13,400","4,772","2,122","2,650"
"전북특별자치도 전주시 덕진구 조촌동(5211365000)","12,301","6,268","6,033","2,976","1,327","1,649"
"전북특별자치도 전주시 덕진구 여의동(5211366500)","15,542","7,854","7,688","3,190","1,414","1,776"
"전북특별자치도 전주시 덕진구 혁신동(5211367000)","35,913","17,635","18,278","2,214","1,022","1,192"
"전북특별자치도 군산시 (5213000000)","256,646","130,298","126,348","61,218","27,297","33,921"
"전북특별자치도 군산시 옥구읍(5213025000)","2,840","1,451","1,389","1,339","574","765"
"전북특별자치도 군산시 옥산면(5213031000)","4,317","2,210","2,107","1,038","495","543"
"전북특별자치도 군산시 회현면(5213032000)","3,076","1,589","1,487","1,145","507","638"
"전북특별자치도 군산시 임피면(5213033000)","2,373","1,233","1,140","1,127","494","633"
"전북특별자치도 군산시 서수면(5213034000)","2,289","1,144","1,145","1,126","478","648"
"전북특별자치도 군산시 대야면(5213035000)","4,426","2,184","2,242","2,188","918","1,270"
"전북특별자치도 군산시 개정면(5213036000)","2,696","1,366","1,330","1,240","563","677"
"전북특별자치도 군산시 성산면(5213037000)","2,496","1,236","1,260","1,149","536","613"
"전북특별자치도 군산시 나포면(5213038000)","2,001","1,030","971","1,017","473","544"
"전북특별자치도 군산시 옥도면(5213039000)","2,810","1,591","1,219","1,039","522","517"
"전북특별자치도 군산시 옥서면(5213040000)","2,568","1,337","1,231","1,158","496","662"
"전북특별자치도 군산시 해신동(5213051500)","1,941","924","1,017","886","386","500"
"전북특별자치도 군산시 월명동(5213053000)","4,583","2,261","2,322","1,879","827","1,052"
"전북특별자치도 군산시 신풍동(5213055000)","5,897","2,911","2,986","2,242","964","1,278"
"전북특별자치도 군산시 삼학동(5213056000)","5,043","2,496","2,547","2,273","983","1,290"
"전북특별자치도 군산시 중앙동(5213060500)","4,003","2,005","1,998","1,359","581","778"
"전북특별자치도 군산시 흥남동(5213064000)","11,242","5,614","5,628","3,049","1,311","1,738"
"전북특별자치도 군산시 조촌동(5213065000)","26,073","13,088","12,985","4,084","1,812","2,272"
"전북특별자치도 군산시 경암동(5213066000)","6,701","3,347","3,354","2,450","1,048","1,402"
"전북특별자치도 군산시 구암동(5213067000)","13,593","6,919","6,674","2,271","1,119","1,152"
"전북특별자치도 군산시 개정동(5213068000)","2,417","1,233","1,184","889","422","467"
"전북특별자치도 군산시 수송동(5213069000)","53,053","26,549","26,504","6,657","2,982","3,675"
"전북특별자치도 군산시 나운1동(5213070100)","12,752","6,360","6,392","3,335","1,489","1,846"
"전북특별자치도 군산시 나운2동(5213070200)","20,747","9,969","10,778","5,132","2,197","2,935"
"전북특별자치도 군산시 나운3동(5213070300)","30,048","15,047","15,001","5,261","2,296","2,965"
"전북특별자치도 군산시 소룡동(5213071000)","16,053","9,107","6,946","3,285","1,587","1,698"
"전북특별자치도 군산시 미성동(5213072000)","10,608","6,097","4,511","2,600","1,237","1,363"
"전북특별자치도 익산시 (5214000000)","267,659","133,213","134,446","66,788","29,343","37,445"
"전북특별자치도 익산시 함열읍(5214025000)","6,006","2,955","3,051","2,358","988","1,370"
"전북특별자치도 익산시 오산면(5214031000)","6,593","3,259","3,334","2,417","1,080","1,337"
"전북특별자치도 익산시 황등면(5214032000)","6,422","3,248","3,174","2,589","1,139","1,450"
"전북특별자치도 익산시 함라면(5214033000)","1,996","989","1,007","949","417","532"
"전북특별자치도 익산시 웅포면(5214034000)","1,403","726","677","769","349","420"
"전북특별자치도 익산시 성당면(5214035000)","1,713","882","831","869","384","485"
"전북특별자치도 익산시 용안면(5214036000)","2,354","1,212","1,142","1,253","549","704"
"전북특별자치도 익산시 낭산면(5214037000)","2,694","1,404","1,290","1,252","580","672"
"전북특별자치도 익산시 망성면(5214038000)","2,680","1,331","1,349","1,416","630","786"
"전북특별자치도 익산시 여산면(5214039000)","2,940","1,511","1,429","1,268","555","713"
"전북특별자치도 익산시 금마면(5214040000)","4,980","2,563","2,417","1,715","787","928"
"전북특별자치도 익산시 왕궁면(5214041000)","5,032","2,586","2,446","2,015","899","1,116"
"전북특별자치도 익산시 춘포면(5214042000)","4,280","2,243","2,037","1,662","728","934"
"전북특별자치도 익산시 삼기면(5214043000)","2,405","1,227","1,178","1,043","454","589"
"전북특별자치도 익산시 용동면(5214044000)","1,379","674","705","778","329","449"
"전북특별자치도 익산시 중앙동(5214052000)","3,002","1,613","1,389","1,121","534","587"
"전북특별자치도 익산시 평화동(5214053000)","5,129","2,703","2,426","1,339","655","684"
"전북특별자치도 익산시 인화동(5214056000)","5,823","2,942","2,881","2,130","931","1,199"
"전북특별자치도 익산시 동산동(5214057000)","19,699","9,657","10,042","5,257","2,204","3,053"
