"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","입소정원","자격소유인원수","총인원수","인허가번호","상세영업상태명"
"3541","우성A3단지","서울특별시 동작구 사당동 극동아파트 ","","19940426","운영중","","","","","","","0","0","0","3190000111100050","운영"
"3540","우성2단지아파트 경로당","서울특별시 동작구 사당동 극동아파트 ","","19940402","운영중","","","","","","","0","0","0","3190000111100049","운영"
"3539","사당1동","서울특별시 동작구 사당동 316-40번지 ","","19850501","운영중","","","","","","","0","0","0","3190000111100047","운영"
"3538","송학","서울특별시 동작구 사당동 1027-23번지 ","","19980921","운영중","","","","","","","0","0","0","3190000111100046","운영"
"3537","신동아5단지A","서울특별시 동작구 사당동 1137번지 ","","20000329","운영중","","","","","","","0","0","0","3190000111100045","운영"
"3536","동작","서울특별시 동작구 동작동 ","","19800401","운영중","","","","","","","0","0","0","3190000111100044","운영"
"3535","신동아4단지A","서울특별시 동작구 사당동 극동아파트 ","","19940923","운영중","","","","","","","0","0","0","3190000111100043","운영"
"3534","정금","서울특별시 동작구 사당동 58-107번지 ","","19881027","운영중","","","","","","","0","0","0","3190000111100042","운영"
"3533","배나무골","서울특별시 동작구 사당동 77-24번지 ","","19970507","운영중","","","","","","","0","0","0","3190000111100041","운영"
"3532","명수대현대A","서울특별시 동작구 흑석동 ","","19890501","운영중","","","","","","","0","0","0","3190000111100038","운영"
"3531","한강현대A","서울특별시 동작구 흑석동 한강현대아파트 ","","19890329","운영중","","","","","","","0","0","0","3190000111100037","운영"
"3530","비개경로당","서울특별시 동작구 흑석동 295-2번지 ","","19871030","운영중","","","","","","","0","0","0","3190000111100036","운영"
"3529","달마","서울특별시 동작구 흑석동 256-1번지 ","","19890215","운영중","","","","","","","0","0","0","3190000111100035","운영"
"3528","흑석경로당","서울특별시 동작구 흑석동 ","","19690701","운영중","","","","","","","0","0","0","3190000111100034","운영"
"3527","신동아A","서울특별시 동작구 본동 481번지 ","","19981202","운영중","","","","","","","0","0","0","3190000111100033","운영"
"3526","유원A","서울특별시 동작구 본동 ","","19990701","운영중","","","","","","","0","0","0","3190000111100032","운영"
"3525","보라매파크빌","서울특별시 동작구 신대방동 711번지 ","","20021203","운영중","","","","","","","0","0","0","3190000200700030","운영"
"3524","신남성","서울특별시 동작구 사당동 297-17번지 ","","20021108","운영중","","","","","","","0","0","0","3190000200700029","운영"
"3523","르메이에르타운 경로당","서울특별시 동작구 사당동 1141번지 ","","20020624","운영중","","","","","","","0","0","0","3190000200700028","운영"
"3522","상도한마음경로당","서울특별시 동작구 본동 산 11-1번지 ","","20020704","운영중","","","","","","","0","0","0","3190000200700027","운영"
"3521","삼환나우빌아파트경로당","서울특별시 동작구 상도동 520번지 ","","20070905","운영중","","","","","","","21","0","21","3190000200700014","운영"
"3520","동작상떼빌아파트","서울특별시 동작구 신대방동 719번지 102 102동 ","","20070727","운영중","","","","","","","28","0","28","3190000200700011","운영"
"3519","상도1차갑을명가아파트경로당","서울특별시 동작구 상도동 458번지 ","","20070607","운영중","","","","","","","27","0","27","3190000200700009","운영"
"3518","상도2차갑을명가아파트경로당","서울특별시 동작구 상도동 459번지 ","","20070607","운영중","","","","","","","35","0","35","3190000200700008","운영"
"3517","본동SH Ville아파트경로당","서울특별시 동작구 본동 490번지 ","","20070516","운영중","","","","","","","25","0","1","3190000200700007","운영"
"3516","SH-Ville아파트경로당","서울특별시 동작구 상도동 430번지 ","","20070503","운영중","","","","","","","84","0","84","3190000200700006","운영"
"3515","대방동경남아너스빌아파트경로당","서울특별시 동작구 대방동 대방동경남아너스빌 ","","20060915","운영중","","","","","","","31","0","31","3190000200600021","운영"
"3514","한성아파트","서울특별시 동작구 신대방동 ","","19981216","운영중","","","","","","","0","0","0","3190000111100077","운영"
"3513","신대방2동","서울특별시 동작구 대방동 407-8번지 ","","19831201","운영중","","","","","","","111","0","0","3190000111100076","운영"
"3512","현대A(신대방1)","서울특별시 동작구 신대방동 현대아파트 ","","19960807","운영중","","","","","","","0","0","0","3190000111100075","운영"
"3511","우성1차아파트경로당","서울특별시 동작구 신대방동 565번지 ","","19890503","운영중","","","","","","","0","0","0","3190000111100074","운영"
"3510","신대방1동경로당","서울특별시 동작구 신대방동 693-10번지 ","","19871112","운영중","","","","","","","0","0","0","3190000111100073","운영"
"3509","대방","서울특별시 동작구 대방동 ","","19780410","운영중","","","","","","","0","0","0","3190000111100072","운영"
"3508","우정아파트 경로당","서울특별시 동작구 대방동 505번지 ","","19990630","운영중","","","","","","","0","0","0","3190000111100071","운영"
"3507","대방현대1차아파트","서울특별시 동작구 대방동 대방동현대아파트 ","","19951128","운영중","","","","","","","0","0","0","3190000111100070","운영"
"3506","대방성원아파트경로당","서울특별시 동작구 대방동 성원아파트 ","","19960516","운영중","","","","","","","0","0","0","3190000111100069","운영"
"3505","대림아파트 경로당(대방동)","서울특별시 동작구 대방동 대림아파트 ","","19940530","운영중","","","","","","","0","0","0","3190000111100068","운영"
"3504","대방주공2단지아파트경로당","서울특별시 동작구 대방동 503번지 ","","19960123","운영중","","","","","","","0","0","0","3190000111100067","운영"
"3503","대방주공1단지","서울특별시 동작구 대방동 503번지 ","","19951031","운영중","","","","","","","0","0","0","3190000111100066","운영"
"3502","북대방 경로당","서울특별시 동작구 대방동 344-27번지 ","","19890227","운영중","","","","","","","0","0","0","3190000111100065","운영"
"3501","대방중앙경로당","서울특별시 동작구 대방동 407-48번지 ","","19840420","운영중","","","","","","","0","0","0","3190000111100064","운영"
"3500","사당자이아파트","서울특별시 동작구 사당동 1139번지 ","","20000804","운영중","","","","","","","0","0","0","3190000111100063","운영"
"3499","제일A","서울특별시 동작구 사당동 240-15번지 ","","19870508","운영중","","","","","","","0","0","0","3190000111100062","운영"
"3498","사당5동","서울특별시 동작구 사당동 214-5번지 ","","19950701","운영중","","","","","","","0","0","0","3190000111100061","운영"
"3497","신동아리버파크아파트 경로당","서울특별시 동작구 노량진동 325번지 ","","20011030","운영중","","","","","","","0","0","0","3190000200100013","운영"
"3496","한강쌍용@경로당","서울특별시 동작구 본동 150번지 ","","20010509","운영중","","","","","","","0","0","1","3190000200100006","운영"
"3495","신대방 우성2차A","서울특별시 동작구 신대방동 565-21번지 ","","20010110","운영중","","","","","","","72","0","0","3190000200100003","운영"
"3494","대방2차현대아파트경로당","서울특별시 동작구 대방동 506번지 ","","20000718","운영중","","","","","","","30","0","0","3190000200000016","운영"
"3493","아이파크상도동경로당","서울특별시 동작구 상도동 416번지 ","","20041203","운영중","","","","","","","43","0","1","3190000200400048","운영"
"3492","우리유앤미아파트경로당","서울특별시 동작구 흑석동 329번지 ","","20041029","운영중","","","","","","","0","0","25","3190000200400041","운영"
"3491","대방2차e편한세상아파트경로당","서울특별시 동작구 대방동 507번지 ","","20040823","운영중","","","","","","","0","0","1","3190000200400035","운영"
"3490","현진에버빌아파트경로당","서울특별시 동작구 신대방동 716번지 ","","20040723","운영중","","","","","","","0","0","1","3190000200400029","운영"
"3489","쌍용스윗닷홈아파트경로당","서울특별시 동작구 상도동 ","","20040608","운영중","","","","","","","0","0","1","3190000200400022","운영"
"3488","상도래미안1차아파트108경로당","서울특별시 동작구 상도동 447번지 108 108동 ","","20040610","운영중","","","","","","","0","0","1","3190000200400020","운영"
"3487","보라매롯데낙천대경로당","서울특별시 동작구 신대방동 713번지 ","","20040422","운영중","","","","","","","0","0","1","3190000200400016","운영"
"3486","래미안상도2차아파트경로당","서울특별시 동작구 상도동 421번지 ","","20040506","운영중","","","","","","","20","0","1","3190000200400013","운영"
"3485","중앙하이츠아파트경로당","서울특별시 동작구 상도1동 ","","20040506","운영중","","","","","","","0","0","1","3190000200400012","운영"
"3484","대방1차e-편한세상경로당","서울특별시 동작구 대방동 508번지 ","","20040426","운영중","","","","","","","0","0","1","3190000200400009","운영"
"3483","삼익그린뷰아파트경로당","서울특별시 동작구 사당동 1150번지 ","","20040213","운영중","","","","","","","20","0","20","3190000200400002","운영"
